Date,Observed_AAPL,Train_Prediction_AAPL,Test_Prediction_AAPL,Observed_TSLA,Train_Prediction_TSLA,Test_Prediction_TSLA,Observed_MSFT,Train_Prediction_MSFT,Test_Prediction_MSFT,Observed_NVDA,Train_Prediction_NVDA,Test_Prediction_NVDA,Observed_GOOGL,Train_Prediction_GOOGL,Test_Prediction_GOOGL,Observed_AMZN,Train_Prediction_AMZN,Test_Prediction_AMZN,Observed_META,Train_Prediction_META,Test_Prediction_META
2020-03-04,75.68499755859375,71.51758575439453,,49.96666717529297,50.1955680847168,,170.5500030517578,163.86441040039062,,71.12750244140625,66.94879913330078,,69.08000183105469,67.0054931640625,,98.79149627685547,97.1093978881836,,191.75999450683594,187.7489776611328,
2020-03-05,73.2300033569336,74.84115600585938,,48.30266571044922,50.4640998840332,,166.27000427246094,170.02610778808594,,68.32250213623047,71.71050262451172,,65.73799896240234,69.15795135498047,,96.20149993896484,100.4781723022461,,185.1699981689453,193.48927307128906,
2020-03-06,72.25749969482422,72.40910339355469,,46.89866638183594,48.7845344543457,,161.57000732421875,165.6597442626953,,66.51000213623047,68.84080505371094,,64.78700256347656,65.88017272949219,,95.05449676513672,97.8674087524414,,181.08999633789062,187.0452117919922,
2020-03-09,66.5425033569336,71.44577026367188,,40.53333282470703,47.36788558959961,,150.6199951171875,160.8657684326172,,61.36000061035156,66.98713684082031,,60.78950119018555,64.94845581054688,,90.03050231933594,96.71124267578125,,169.5,183.0586700439453,
2020-03-10,71.33499908447266,65.78573608398438,,43.02199935913086,40.950679779052734,,160.9199981689453,149.7006378173828,,65.2699966430664,61.72298049926758,,63.75849914550781,61.03700256347656,,94.59100341796875,91.6475601196289,,178.19000244140625,171.74729919433594,
2020-03-11,68.85749816894531,70.53202056884766,,42.28200149536133,43.45855712890625,,153.6300048828125,160.20281982421875,,61.61750030517578,65.71926879882812,,60.54499816894531,63.94131851196289,,91.04299926757812,96.24406433105469,,170.24000549316406,180.2265625,
2020-03-12,62.057498931884766,68.07823944091797,,37.369998931884766,42.712703704833984,,139.05999755859375,152.7692108154297,,54.07749938964844,61.9860954284668,,55.57749938964844,60.79802703857422,,83.83049774169922,92.66799926757812,,154.47000122070312,172.46893310546875,
2020-03-13,69.49250030517578,61.34532928466797,,36.44133377075195,37.76492691040039,,158.8300018310547,137.91990661621094,,60.209999084472656,54.28610610961914,,60.7135009765625,55.949668884277344,,89.25,85.39979553222656,,170.27999877929688,157.10836791992188,
2020-03-16,60.5525016784668,68.7071304321289,,29.67133331298828,36.83011245727539,,135.4199981689453,158.07139587402344,,49.099998474121094,60.548057556152344,,53.650001525878906,60.96271896362305,,84.4574966430664,90.8609619140625,,146.00999450683594,172.5079345703125,
2020-03-17,63.21500015258789,59.85562515258789,,28.68000030517578,30.02115821838379,,146.57000732421875,134.2118682861328,,54.317501068115234,49.2078857421875,,55.90299987792969,54.071964263916016,,90.39199829101562,86.03155517578125,,149.4199981689453,148.88372802734375,
2020-03-18,61.66749954223633,62.49118423461914,,24.08133316040039,29.02499771118164,,140.39999389648438,145.57252502441406,,50.70500183105469,54.53106689453125,,54.55950164794922,56.26696014404297,,91.5,92.01188659667969,,146.9600067138672,152.19752502441406,
2020-03-19,61.19499969482422,60.95927047729492,,28.50933265686035,24.406888961791992,,142.7100067138672,139.28512573242188,,53.24250030517578,50.844947814941406,,55.583499908447266,54.95771789550781,,94.04650115966797,93.12859344482422,,153.1300048828125,149.8067626953125,
2020-03-20,57.310001373291016,60.49156951904297,,28.50200080871582,28.85352325439453,,137.35000610351562,141.6388397216797,,51.4375,53.43394470214844,,53.410499572753906,55.95551681518555,,92.30449676513672,95.69522857666016,,149.72999572753906,155.80491638183594,
2020-03-23,56.092498779296875,56.64666748046875,,28.952667236328125,28.846155166625977,,135.97999572753906,136.17784118652344,,53.17250061035156,51.592201232910156,,52.70650100708008,53.83879089355469,,95.1415023803711,93.9394302368164,,148.10000610351562,152.49887084960938,
2020-03-24,61.720001220703125,55.441993713378906,,33.66666793823242,29.29897117614746,,148.33999633789062,134.7822723388672,,62.29499816894531,53.36250686645508,,56.5004997253418,53.15357971191406,,97.00499725341797,96.79894256591797,,160.97999572753906,150.91456604003906,
2020-03-25,61.380001068115234,61.0112419128418,,35.95000076293945,34.03822326660156,,146.9199981689453,147.37655639648438,,61.404998779296875,62.67839431762695,,55.08100128173828,56.84954071044922,,94.29199981689453,98.67733764648438,,156.2100067138672,163.4447784423828,
2020-03-26,64.61000061035156,60.6746940612793,,35.21066665649414,36.33560562133789,,156.11000061035156,145.9292449951172,,64.30999755859375,61.76895523071289,,58.145999908447266,55.46580505371094,,97.77449798583984,95.94267272949219,,163.33999633789062,158.8013458251953,
2020-03-27,61.935001373291016,63.872276306152344,,34.29066848754883,35.59159469604492,,149.6999969482422,155.29779052734375,,63.182498931884766,64.73786163330078,,55.51300048828125,58.45493698120117,,95.00499725341797,99.4530029296875,,156.7899932861328,165.74343872070312,
2020-03-30,63.70249938964844,61.22406768798828,,33.47533416748047,34.66594696044922,,160.22999572753906,148.7628173828125,,66.39749908447266,63.58540725708008,,57.31549835205078,55.886802673339844,,98.19750213623047,96.6613540649414,,165.9499969482422,159.36575317382812,
2020-03-31,63.5724983215332,62.97380828857422,,34.93333435058594,33.845767974853516,,157.7100067138672,159.49913024902344,,65.9000015258789,66.8720932006836,,58.09749984741211,57.64449691772461,,97.48600006103516,99.87940979003906,,166.8000030517578,168.28659057617188,
2020-04-01,60.227500915527344,62.84510803222656,,32.104000091552734,35.312538146972656,,152.11000061035156,156.92930603027344,,60.76750183105469,66.3634033203125,,55.10499954223633,58.407596588134766,,95.38500213623047,99.16219329833984,,159.60000610351562,169.1150360107422,
2020-04-02,61.23249816894531,59.5339469909668,,30.29800033569336,32.46662521362305,,155.25999450683594,151.21957397460938,,63.86750030517578,61.117610931396484,,55.85150146484375,55.48918914794922,,95.94149780273438,97.04438781738281,,158.19000244140625,162.10104370117188,
2020-04-03,60.352500915527344,60.528690338134766,,32.000667572021484,30.6509952545166,,153.8300018310547,154.4311065673828,,60.977500915527344,64.2855453491211,,54.6349983215332,56.21675491333008,,95.32949829101562,97.6053237915039,,154.17999267578125,160.72837829589844,
2020-04-06,65.61750030517578,59.65766525268555,,34.41600036621094,32.36272048950195,,165.27000427246094,152.97312927246094,,67.0999984741211,61.3321647644043,,59.15950012207031,55.0312614440918,,99.87950134277344,96.98844146728516,,165.5500030517578,156.8262481689453,
2020-04-07,64.85749816894531,64.86981964111328,,36.36333465576172,34.79203796386719,,163.49000549316406,164.6396484375,,64.75749969482422,67.59046936035156,,59.12799835205078,59.4444465637207,,100.58000183105469,101.57494354248047,,168.8300018310547,167.8967742919922,
2020-04-08,66.51750183105469,64.11732482910156,,36.589332580566406,36.751609802246094,,165.1300048828125,162.82403564453125,,66.73750305175781,65.19532775878906,,60.349998474121094,59.4136848449707,,102.1500015258789,102.28108978271484,,174.27999877929688,171.093994140625,
2020-04-09,66.99749755859375,65.76097869873047,,38.20000076293945,36.97908020019531,,165.13999938964844,164.49684143066406,,65.73750305175781,67.21977996826172,,60.32849884033203,60.60746383666992,,102.13800048828125,103.86377716064453,,175.19000244140625,176.41000366210938,
2020-04-13,68.3125,66.23628234863281,,43.39666748046875,38.6005973815918,,165.50999450683594,164.5070343017578,,67.4625015258789,66.19725799560547,,60.52050018310547,60.58645248413086,,108.44349670410156,103.8516845703125,,174.7899932861328,177.29806518554688,
2020-04-14,71.76249694824219,67.53850555419922,,47.32600021362305,43.83623504638672,,173.6999969482422,164.88446044921875,,70.98750305175781,67.9612045288086,,63.26150131225586,60.77408981323242,,114.16600036621094,110.20829010009766,,178.1699981689453,176.90768432617188,
2020-04-15,71.10749816894531,70.95545959472656,,48.65533447265625,47.79902648925781,,171.8800048828125,173.24012756347656,,70.20999908447266,71.5672378540039,,62.8650016784668,63.454833984375,,115.38400268554688,115.97711181640625,,176.97000122070312,180.20703125,
2020-04-16,71.67250061035156,70.30667877197266,,49.680667877197266,49.14044952392578,,177.0399932861328,171.38308715820312,,73.67500305175781,70.77169799804688,,62.871498107910156,63.066810607910156,,120.40950012207031,117.20490264892578,,176.25,179.0354766845703,
2020-04-17,70.69999694824219,70.86631774902344,,50.259334564208984,50.175376892089844,,178.60000610351562,176.64842224121094,,73.08000183105469,74.31781005859375,,63.95000076293945,63.07316589355469,,118.75,122.27055358886719,,179.24000549316406,178.33265686035156,
2020-04-20,69.23249816894531,69.90306091308594,,49.75733184814453,50.75956344604492,,175.05999755859375,178.24049377441406,,71.76249694824219,73.70875549316406,,63.057498931884766,64.12879943847656,,119.68049621582031,120.59786987304688,,178.24000549316406,181.25184631347656,
2020-04-21,67.09249877929688,68.44962310791016,,45.781333923339844,50.25276565551758,,167.82000732421875,174.6278839111328,,67.37750244140625,72.36031341552734,,60.608001708984375,63.25518798828125,,116.40599822998047,121.5357666015625,,170.8000030517578,180.27537536621094,
2020-04-22,69.0250015258789,66.33036041259766,,48.807334899902344,46.24079513549805,,173.52000427246094,167.2409210205078,,71.5374984741211,67.87427520751953,,62.920501708984375,60.8596076965332,,118.17449951171875,118.235107421875,,182.27999877929688,173.0150604248047,
2020-04-23,68.75749969482422,68.24413299560547,,47.04199981689453,49.29385757446289,,171.4199981689453,173.05645751953125,,71.00250244140625,72.13005065917969,,63.55849838256836,63.12112045288086,,119.97250366210938,120.01777648925781,,185.1300048828125,184.22117614746094,
2020-04-24,70.74250030517578,67.97919464111328,,48.34333419799805,47.512489318847656,,174.5500030517578,170.91375732421875,,72.39749908447266,71.58258819580078,,63.83000183105469,63.74553680419922,,120.51100158691406,121.8301010131836,,190.07000732421875,187.00613403320312,
2020-04-27,70.7925033569336,69.94515991210938,,53.25,48.82558059692383,,174.0500030517578,174.10748291015625,,74.2699966430664,73.01019287109375,,63.542999267578125,64.01132202148438,,118.80000305175781,122.37286376953125,,187.5,191.83612060546875,
2020-04-28,69.6449966430664,69.99468994140625,,51.27466583251953,53.779903411865234,,169.80999755859375,173.59725952148438,,72.83999633789062,74.92692565917969,,61.62950134277344,63.73036193847656,,115.7040023803711,120.64827728271484,,182.91000366210938,189.32290649414062,
2020-04-29,71.93250274658203,68.858154296875,,53.367332458496094,51.78474807739258,,177.42999267578125,169.27110290527344,,74.61499786376953,73.46309661865234,,67.10900115966797,61.858245849609375,,118.635498046875,117.52748107910156,,194.19000244140625,184.83670043945312,
2020-04-30,73.44999694824219,71.12384796142578,,52.12533187866211,53.89842987060547,,179.2100067138672,177.0464324951172,,73.06999969482422,75.28013610839844,,67.33499908447266,67.22416687011719,,123.69999694824219,120.48243713378906,,204.7100067138672,195.86697387695312,
2020-05-01,72.26750183105469,72.62702178955078,,46.75466537475586,52.64384078979492,,174.57000732421875,178.863037109375,,70.69499969482422,73.69851684570312,,65.86599731445312,67.44580078125,,114.302001953125,125.58699798583984,,202.27000427246094,206.1699981689453,
2020-05-04,73.29000091552734,71.45568084716797,,50.74599838256836,47.22261428833008,,178.83999633789062,174.12789916992188,,72.82250213623047,71.26793670654297,,66.1449966430664,66.005615234375,,115.79949951171875,116.11420440673828,,205.25999450683594,203.7789764404297,
2020-05-05,74.38999938964844,72.46854400634766,,51.2140007019043,51.250919342041016,,180.75999450683594,178.48541259765625,,73.43499755859375,73.44518280029297,,67.45099639892578,66.27906036376953,,115.88999938964844,117.62374114990234,,207.07000732421875,206.7090606689453,
2020-05-06,75.15750122070312,73.55821990966797,,52.172000885009766,51.72348403930664,,182.5399932861328,180.4449920654297,,74.44750213623047,74.07213592529297,,67.27149963378906,67.5595703125,,117.56300354003906,117.71497344970703,,208.47000122070312,208.48338317871094,
2020-05-07,75.93499755859375,74.31856536865234,,52.00266647338867,52.690975189208984,,183.60000610351562,182.26177978515625,,76.21749877929688,75.10865020751953,,68.46399688720703,67.3835220336914,,118.38050079345703,119.4013900756836,,211.25999450683594,209.8560791015625,
2020-05-08,77.53250122070312,75.08882904052734,,54.62799835205078,52.51995086669922,,184.67999267578125,183.34376525878906,,78.125,76.92100524902344,,69.21700286865234,68.55337524414062,,118.98049926757812,120.22541046142578,,212.35000610351562,212.59243774414062,
2020-05-11,78.75250244140625,76.67156219482422,,54.08599853515625,55.17222595214844,,186.74000549316406,184.44618225097656,,80.65499877929688,78.87471008300781,,70.17949676513672,69.29243469238281,,120.44999694824219,120.83020782470703,,213.17999267578125,213.66177368164062,
2020-05-12,77.85250091552734,77.88037109375,,53.96066665649414,54.624542236328125,,182.50999450683594,186.549072265625,,78.0250015258789,81.46684265136719,,68.75900268554688,70.23750305175781,,117.84750366210938,122.31138610839844,,210.10000610351562,214.4761199951172,
2020-05-13,76.9124984741211,76.9886245727539,,52.73066711425781,54.497901916503906,,179.75,182.23117065429688,,77.80000305175781,78.77227020263672,,67.41649627685547,68.84288787841797,,118.39600372314453,119.68815612792969,,205.10000610351562,211.45460510253906,
2020-05-14,77.38500213623047,76.05728912353516,,53.55533218383789,53.25527572631836,,180.52999877929688,179.41416931152344,,80.30500030517578,78.54179382324219,,67.84300231933594,67.5257339477539,,119.44249725341797,120.24104309082031,,206.80999755859375,206.55223083496094,
2020-05-15,76.92749786376953,76.52542877197266,,53.27799987792969,54.0883674621582,,183.16000366210938,180.21023559570312,,84.90750122070312,81.1081771850586,,68.65299987792969,67.944091796875,,120.48899841308594,121.29588317871094,,210.8800048828125,208.2284698486328,
2020-05-18,78.73999786376953,76.0721435546875,,54.242000579833984,53.808189392089844,,184.91000366210938,182.89463806152344,,87.50250244140625,85.82598114013672,,69.25900268554688,68.73885345458984,,121.31300354003906,122.35069274902344,,213.19000244140625,212.21969604492188,
